-0.054263,0.150024,3.240214
-0.059435,-0.030472,3.253220
-0.203663,-0.155164,3.221004
0.115154,-0.153302,3.253322
-0.266004,-0.382269,3.158012
0.180070,-0.384105,3.176257
-0.275754,-0.562527,3.176257
0.182492,-0.547149,3.029629
-0.270202,-0.592493,3.027386
0.172985,-0.601442,2.961027
-0.039963,-0.366967,3.202722
-0.030700,-0.416329,3.141579
-0.095945,-0.485215,3.104521
0.044527,-0.486688,3.129068
-0.088054,-0.877840,3.012931
0.010521,-0.881749,3.082595
-0.102961,-1.211408,3.122413
0.013780,-1.172770,3.088293
-0.131758,-1.267658,3.133260
0.017726,-1.229582,3.058835
-0.053749,0.153160,3.226658
-0.049971,-0.025928,3.229091
-0.201214,-0.151170,3.194641
0.123024,-0.153418,3.242280
-0.264173,-0.378646,3.146958
0.183598,-0.375181,3.163450
-0.274490,-0.554491,3.163450
0.181058,-0.507603,3.012357
-0.270196,-0.587310,3.015001
0.175091,-0.560952,2.917508
-0.039044,-0.360178,3.186690
-0.028514,-0.410368,3.126801
-0.095794,-0.479216,3.088916
0.046628,-0.484826,3.120400
-0.084680,-0.852711,2.981533
0.014307,-0.881155,3.077478
-0.100161,-1.195971,3.054666
-0.001228,-1.192773,3.073270
-0.090085,-1.215680,2.982282
0.022622,-1.251460,3.062022
-0.052263,0.156608,3.217101
-0.049874,-0.024184,3.203004
-0.197833,-0.145098,3.180958
0.129427,-0.148745,3.229845
-0.262460,-0.366655,3.139314
0.191207,-0.373323,3.145469
-0.271424,-0.543436,3.145469
0.177989,-0.501205,3.006342
-0.266782,-0.581340,2.989417
0.168527,-0.551924,2.894685
-0.039066,-0.355140,3.171204
-0.028458,-0.406340,3.112976
-0.096302,-0.476539,3.079164
0.047538,-0.481198,3.106581
-0.087002,-0.836316,2.961381
0.026052,-0.869633,3.076638
-0.098024,-1.167434,2.999772
0.002460,-1.190490,3.073429
-0.081122,-1.228478,2.987332
0.012798,-1.210753,3.000973
-0.051848,0.157697,3.199104
-0.055732,-0.021985,3.179877
-0.195386,-0.140327,3.164194
0.131505,-0.143123,3.213693
-0.261321,-0.368002,3.125808
0.191178,-0.360793,3.110234
-0.268384,-0.546421,3.110234
0.182989,-0.483159,2.995470
-0.265992,-0.580388,2.980043
0.171675,-0.493732,2.893612
-0.039934,-0.352712,3.152475
-0.028434,-0.404357,3.095231
-0.096372,-0.473921,3.067012
0.049664,-0.479143,3.085855
-0.091568,-0.817443,2.934495
0.031188,-0.875349,3.074500
-0.114761,-1.146970,2.935870
0.006553,-1.189810,3.071992
-0.085476,-1.201885,2.963094
0.017004,-1.210353,2.999382
-0.054209,0.155353,3.159511
-0.053131,-0.022175,3.173492
-0.194246,-0.137902,3.149878
0.131128,-0.141393,3.182942
-0.258678,-0.362852,3.116675
0.195471,-0.352961,3.082129
-0.265627,-0.542395,3.082129
0.189606,-0.481091,2.988452
-0.267655,-0.581871,2.974967
0.171047,-0.475961,2.856948
-0.036843,-0.354408,3.136922
-0.028125,-0.404931,3.077384
-0.096898,-0.473695,3.051269
0.049286,-0.478140,3.061937
-0.089773,-0.817894,2.925299
0.032063,-0.874730,3.072484
-0.115462,-1.090515,2.856798
0.015104,-1.185444,3.073544
-0.108207,-1.110605,2.783445
0.022359,-1.205534,3.000190
-0.053659,0.158272,3.144015
-0.051796,-0.020847,3.154779
-0.196234,-0.134191,3.138524
0.128221,-0.138555,3.164608
-0.254213,-0.363463,3.097628
0.193373,-0.345868,3.065520
-0.266496,-0.550183,3.065520
0.188215,-0.449726,2.982380
-0.271903,-0.586450,2.960886
0.169076,-0.472216,2.847394
-0.036997,-0.351979,3.115193
-0.029526,-0.401885,3.055771
-0.098437,-0.468821,3.028673
0.047391,-0.475929,3.041634
-0.094861,-0.815448,2.887372
0.035973,-0.864180,3.065568
-0.115514,-1.078854,2.828638
0.015543,-1.185875,3.072732
-0.101798,-1.128700,2.789049
0.021461,-1.205890,2.999024
-0.050263,0.161576,3.130067
-0.051871,-0.018975,3.127246
-0.194499,-0.134418,3.108524
0.131023,-0.136322,3.142406
-0.253505,-0.375657,3.065748
0.192590,-0.339249,3.039313
-0.263304,-0.569009,3.039313
0.190067,-0.444060,2.963738
-0.274990,-0.625253,2.937169
0.165707,-0.446953,2.788598
-0.036670,-0.351716,3.098325
-0.027927,-0.403425,3.040175
