-0.469307,0.680305,2.556797
-0.484969,0.479798,2.595580
-0.648054,0.351365,2.591983
-0.316920,0.367216,2.652586
-0.708268,0.092219,2.589814
-0.251967,0.077841,2.638944
-0.695247,-0.133281,2.638944
-0.205579,-0.143250,2.492361
-0.679047,-0.205529,2.457605
-0.207613,-0.220546,2.503634
-0.471034,0.111485,2.670112
-0.458980,0.037022,2.669236
-0.529989,-0.039994,2.662176
-0.379135,-0.037300,2.694157
-0.523596,-0.513507,2.624939
-0.306941,-0.508736,2.609066
-0.511951,-0.860784,2.495485
-0.282473,-0.856055,2.511249
-0.530356,-0.924885,2.432824
-0.250425,-0.901728,2.414847
-0.464795,0.674041,2.515498
-0.481208,0.474362,2.558640
-0.645624,0.349372,2.561330
-0.313701,0.362374,2.612975
-0.707154,0.091174,2.564961
-0.248376,0.072384,2.595868
-0.694054,-0.133497,2.595868
-0.205232,-0.148630,2.468438
-0.677665,-0.205007,2.433953
-0.207760,-0.226222,2.463534
-0.468948,0.109208,2.639136
-0.458144,0.034913,2.642895
-0.529595,-0.041661,2.638664
-0.378570,-0.039187,2.668411
-0.524752,-0.512964,2.607506
-0.302366,-0.508400,2.571155
-0.511105,-0.862800,2.499031
-0.274142,-0.854609,2.454189
-0.530270,-0.927647,2.442882
-0.242158,-0.898480,2.355391
-0.455891,0.662497,2.466737
-0.473333,0.464279,2.515795
-0.640674,0.345010,2.527594
-0.307038,0.353062,2.567202
-0.704979,0.087984,2.539474
-0.242152,0.064576,2.549608
-0.693302,-0.135627,2.549608
-0.201863,-0.156391,2.445079
-0.676802,-0.206636,2.411405
-0.205349,-0.236283,2.417713
-0.464368,0.104701,2.605882
-0.455274,0.031011,2.614752
-0.527616,-0.044744,2.614469
-0.376215,-0.042749,2.641221
-0.527300,-0.512558,2.584155
-0.297426,-0.507997,2.534724
-0.510649,-0.864565,2.499741
-0.267056,-0.853594,2.404731
-0.530811,-0.929641,2.448270
-0.234833,-0.895628,2.303588
-0.444924,0.647309,2.415684
-0.463696,0.450340,2.470901
-0.634479,0.338919,2.493276
-0.299191,0.341282,2.521506
-0.702639,0.084034,2.515336
-0.234395,0.054257,2.502262
-0.692749,-0.138571,2.502262
-0.197323,-0.166778,2.423402
-0.676399,-0.208451,2.390565
-0.201287,-0.249356,2.370843
-0.459443,0.099438,2.574680
-0.452137,0.026670,2.588634
-0.525372,-0.048130,2.592195
-0.373736,-0.046559,2.616353
-0.529868,-0.512482,2.561715
-0.292922,-0.507848,2.502327
-0.510439,-0.865843,2.499118
-0.260797,-0.852676,2.361082
-0.531687,-0.931212,2.450930
-0.228168,-0.892993,2.257228
-0.432524,0.626709,2.362371
-0.453007,0.432696,2.425388
-0.626778,0.329822,2.456698
-0.290740,0.326253,2.474603
-0.699801,0.078239,2.490997
-0.226281,0.042903,2.457334
-0.692640,-0.143389,2.457334
-0.192531,-0.178299,2.401909
-0.676550,-0.212304,2.370301
-0.196390,-0.263659,2.326413
-0.453985,0.092666,2.544852
-0.448564,0.021274,2.563956
-0.522793,-0.051981,2.571732
-0.371044,-0.051190,2.593149
-0.532387,-0.512889,2.540110
-0.288432,-0.508261,2.472198
-0.511143,-0.866967,2.494753
-0.255130,-0.851826,2.321684
-0.533346,-0.932203,2.449008
-0.222445,-0.890903,2.216151
