-0.267826,0.611666,1.818731
-0.242083,0.446180,1.845021
-0.397885,0.324551,1.850120
-0.114602,0.315214,1.808011
-0.429935,0.058692,1.842502
-0.065982,0.062249,1.796450
-0.449687,-0.154248,1.796450
-0.043816,-0.145710,1.762360
-0.456313,-0.236369,1.738916
-0.039607,-0.223387,1.667421
-0.246385,0.092703,1.848344
-0.254395,0.031467,1.794529
-0.320799,-0.032399,1.797298
-0.191846,-0.032667,1.771857
-0.343951,-0.389132,1.615145
-0.185107,-0.414194,1.792175
-0.302414,-0.765893,1.625015
-0.189135,-0.811198,1.728707
-0.307007,-0.808413,1.541647
-0.211430,-0.851939,1.655686
-0.273417,0.610327,1.789678
-0.247259,0.445770,1.814727
-0.403021,0.323678,1.817044
-0.119603,0.314972,1.778737
-0.434353,0.059127,1.809816
-0.070207,0.062354,1.767928
-0.453973,-0.153831,1.767928
-0.047776,-0.145304,1.729210
-0.460889,-0.237743,1.708476
-0.043133,-0.222665,1.641640
-0.251172,0.092003,1.817582
-0.258852,0.030751,1.763751
-0.325139,-0.032881,1.765516
-0.196178,-0.033399,1.742033
-0.350546,-0.386933,1.585021
-0.186447,-0.415029,1.769441
-0.305556,-0.766992,1.581885
-0.190599,-0.810830,1.726065
-0.309193,-0.809206,1.497596
-0.212512,-0.851393,1.653291
-0.279392,0.608400,1.756687
-0.253981,0.445030,1.780225
-0.409117,0.322592,1.778933
-0.125601,0.314810,1.745740
-0.440580,0.059668,1.772279
-0.075477,0.062466,1.735972
-0.459607,-0.153781,1.735972
-0.052913,-0.145102,1.691669
-0.467106,-0.239491,1.674800
-0.047539,-0.221978,1.613064
-0.257434,0.090837,1.782905
-0.264628,0.029504,1.729123
-0.330780,-0.033712,1.729500
-0.201766,-0.034737,1.708890
-0.357162,-0.385674,1.553789
-0.189589,-0.416764,1.735188
-0.308181,-0.767732,1.545098
-0.190656,-0.809546,1.723477
-0.311148,-0.809507,1.460080
-0.211510,-0.849237,1.650805
-0.285529,0.605894,1.720853
-0.261874,0.443890,1.743257
-0.415864,0.320893,1.739267
-0.131921,0.314344,1.711497
-0.448363,0.059497,1.731839
-0.081231,0.062582,1.703412
-0.467171,-0.154217,1.703412
-0.058808,-0.145061,1.652385
-0.475338,-0.240826,1.637272
-0.052843,-0.221136,1.582338
-0.264126,0.089574,1.748062
-0.270682,0.028039,1.694660
-0.336782,-0.034949,1.693476
-0.207405,-0.036207,1.676543
-0.362091,-0.385153,1.523686
-0.196729,-0.418272,1.689386
-0.313250,-0.768279,1.513968
-0.189541,-0.806757,1.718843
-0.315728,-0.809731,1.428045
-0.209250,-0.845827,1.645837
-0.291885,0.602425,1.681746
-0.270920,0.441993,1.703535
-0.423142,0.318537,1.697763
-0.138834,0.313490,1.675372
-0.457221,0.059228,1.689743
-0.087688,0.062450,1.669471
-0.476437,-0.154755,1.669471
-0.065842,-0.145300,1.609819
-0.485138,-0.240864,1.595605
-0.059139,-0.220476,1.549355
-0.271035,0.088036,1.712625
-0.276751,0.026199,1.660239
-0.342720,-0.036664,1.657888
-0.212865,-0.037916,1.644700
-0.364617,-0.385279,1.493821
-0.201703,-0.419367,1.656991
-0.315199,-0.770561,1.471709
-0.185690,-0.802385,1.711582
-0.317112,-0.812265,1.385089
-0.203894,-0.840780,1.638016
-0.297561,0.598962,1.645383
-0.279351,0.439986,1.666666
-0.429905,0.316176,1.659447
-0.145258,0.312393,1.641984
-0.465855,0.058891,1.650268
-0.093746,0.062192,1.638045
-0.485699,-0.155234,1.638045
-0.072519,-0.145776,1.569619
-0.494893,-0.240950,1.555743
-0.065125,-0.219912,1.518740
-0.277493,0.086498,1.679776
-0.282354,0.024364,1.628622
-0.348224,-0.038401,1.625188
-0.217849,-0.039633,1.615570
-0.366382,-0.385673,1.466510
-0.206761,-0.420424,1.625681
-0.316286,-0.772821,1.432641
-0.180594,-0.797083,1.703087
-0.317661,-0.814805,1.345465
-0.197161,-0.834788,1.628869
-0.303836,0.593969,1.605288
-0.288501,0.436622,1.626754
-0.437503,0.312432,1.619047
-0.151861,0.310435,1.607005
-0.475880,0.057767,1.607727
-0.100106,0.061338,1.605068
